,Sentiment,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1538,1,1,84,216,7086,619,151,3946,1631,5094,34360,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,1,1576,557,17564,74,1,42083,16749,557,695,393,5772,1,393,7397,0,0,0,0,0,0,0,0,0,0,0
1505,1,1,90828,9052,1525,65,7355,28,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3544,1,1576,42083,53,58,1,87,21380,1983,60282,12014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,0,53431,48336,11170,31683,130,202,375,3150,419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,1,38040,9007,419,11246,1,1,203,3848,18941,56519,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0
4168,1,16,402,4015,16609,55,4591,1,375,74,12604,1205,4102,72,14,441,696,1,0,0,0,0,0,0,0,0
1881,1,1,114,112,22,994,1877,143,1272,143,5804,143,4530,143,6144,5,73812,199,39,52962,0,0,0,0,0,0
2481,1,13579,120,3,23,216,4517,1046,714,15,4484,12255,1463,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,1,1576,86,260,342,81640,15,133,180,5094,82,129,1,2490,0,0,0,0,0,0,0,0,0,0,0,0
4520,0,38040,9007,2081,244,419,6799,965,141,8,3,21395,14,441,696,1,0,0,0,0,0,0,0,0,0,0
2372,1,1,53,5493,21,114,274,529,3059,143,377,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,0,1,5457,112,2303,39507,1,112,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,1,9723,1125,15001,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,1,1,1,242,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,0,1576,555,1004,42083,5463,1170,30359,5463,56,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,0,2765,1,1375,33,4,624,100,1772,604,2180,139,2482,1632,2867,3,1736,1328,1,0,0,0,0,0,0,0
1730,0,1576,42083,91340,1156,1,22462,244,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,0,1,12298,2,55,1268,1952,54,617,1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,1,13225,198,1,4598,1,1363,2203,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,1,48,1954,1046,8809,985,923,34360,695,112,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,0,42083,204,450,15098,746,24685,190,1838,1552,100,88,364,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,1,275,2,5,86,143,38,8,300,1,2,83,41,6,2448,2091,25,72996,60,17,151,178,37,844,0,0
3833,1,1,66,400,38,3263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,1,2362,2734,1146,14690,10088,203,1,244,797,143,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0
2441,1,42083,39,6363,2,2322,4985,44527,3,413,11753,7318,21,17,0,0,0,0,0,0,0,0,0,0,0,0
3886,1,161,511,248,17,498,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,1,4269,3713,5094,4202,127,1,1,276,5422,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,1,402,16015,342,1620,209,121,2035,209,304,2508,129,2175,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,0,4529,12835,3273,241,6,4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,1,1576,119,198,8,60,317,300,9,1659,9420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,1,21772,7879,11,4470,603,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,3740,3719,15001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,1,1576,36,1,29786,4627,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,0,1,1,31,23,1503,7271,424,13384,2898,1,6133,1,14,441,696,1,0,0,0,0,0,0,0,0,0
1397,1,1,48,571,619,5094,7992,4058,424,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,1,1,2216,1,15,7463,1,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,1,14518,42083,2649,325,585,119,5,22710,2649,372,37,1,114,1321,186,0,0,0,0,0,0,0,0,0,0
3712,0,1304,159,1325,248,4627,196,1,10521,114,22086,1881,237,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,1,28416,1,167,111,17,3946,5094,15,80019,100,66,1096,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,0,1576,21772,952,42083,952,11789,17,149,1274,21772,11128,636,9330,615,3644,0,0,0,0,0,0,0,0,0,0
4519,0,38040,419,1,585,905,2453,2287,9007,104,8,393,13918,2317,851,1596,8,15646,853,1,14,441,696,1,0,0
2325,1,1576,257,6512,2718,5,300,15,5946,147,1170,5463,6,167,0,0,0,0,0,0,0,0,0,0,0,0
3537,0,45866,11350,357,300,42083,1016,10166,11350,33673,2007,22789,1004,69,4,959,354,0,0,0,0,0,0,0,0,0
4290,0,2765,1,61776,971,1,9319,1202,220,60,5984,1,36802,14,441,696,1,675,21442,0,0,0,0,0,0,0
4256,0,1,20824,2426,5660,9057,2782,4214,3652,7175,4785,2389,143,14,441,696,1,0,0,0,0,0,0,0,0,0
3667,0,541,1304,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1,7455,11885,299,1,24415,15001,39,48798,502,198,224,1764,3314,498,0,0,0,0,0,0,0,0,0,0,0
3899,0,2059,1,1802,15,53,11,548,4546,1853,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,1,48892,244,42492,7499,60,8779,48772,1,1,4241,5012,1347,14,441,696,1,0,0,0,0,0,0,0,0,0
4424,0,2145,1,15872,10635,203,3249,244,51258,203,797,325,2218,1178,56519,441,696,1,0,0,0,0,0,0,0,0
3821,1,5244,28,1028,317,640,2649,393,6141,393,10635,53,11,236,1268,183,236,646,387,1384,0,0,0,0,0,0
227,1,13579,16749,2852,3707,1,224,4530,2733,393,7924,10598,5804,2203,5524,6856,4517,8973,4089,2733,2852,3707,1367,5371,1881,6424
4497,0,1,476,7879,1288,455,47975,7879,1,1,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0
3250,1,1,53,1330,2,67,11,23,1,250,111,845,1863,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,1,1,6,4089,9050,6,1,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,1,94756,141,365,2940,1330,24650,7895,1044,54754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,0,491,5463,1170,1242,20227,425,1170,112,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,0,38040,9007,2081,244,419,6799,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,1,584,60,111,1529,530,2852,38,6683,142,143,111,3150,3502,0,0,0,0,0,0,0,0,0,0,0,0
2348,1,2,7,7517,694,1,274,3,34360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,1,158,1,58,103,2859,1845,22711,11192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,1,1,15001,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,0,677,3752,5378,11170,30892,584,541,1363,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,1,491,714,3707,1463,7270,15,820,1644,2373,5583,141,9,1503,1,4346,0,0,0,0,0,0,0,0,0,0
2940,0,1,541,3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,1,1,114,60,5804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,229,183,541,300,2216,1503,40,8,2132,928,3852,1,1,7086,42083,371,0,0,0,0,0,0,0,0,0
2533,0,1,1222,2303,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,1,26033,142,61,129,770,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,1,1,154,296,364,2649,15,147,23,1110,15,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,1,14896,15,114,1763,4807,4552,1,1,4708,1,12017,36807,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,1,1,738,12684,6189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,1,1,260,342,585,38,5901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,0,199,1,1,64740,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,1,1,124,230,418,428,1318,30701,2,37,198,344,130,36,127,0,0,0,0,0,0,0,0,0,0,0
229,0,677,3752,11170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,0,17006,3553,4221,84,2565,3579,6,2217,1328,51,58,1187,689,3967,37058,0,0,0,0,0,0,0,0,0,0
2964,1,1,1943,4276,3329,1,5094,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0,1576,1,2,60,1,1,1097,1202,78422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1,1576,256,33482,4573,1,7307,2302,905,51,2859,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,0,1128,3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,1,17359,274,262,4462,1630,118,2416,1,1,17605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,0,677,3752,11170,1,419,584,541,387,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,1,1,53,1439,375,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,0,4673,276,1077,352,568,1827,714,21,203,1,853,1,1,14,441,696,1,0,0,0,0,0,0,0,0
1407,0,1576,314,1802,1004,276,533,915,1,4536,2098,683,4282,4878,780,1923,0,0,0,0,0,0,0,0,0,0
2957,1,474,42083,1,1,8978,1223,4589,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,0,1725,8,1,9899,29354,1,3974,2301,4572,1146,55,48892,14655,0,0,0,0,0,0,0,0,0,0,0,0
2067,1,1,375,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3606,0,491,818,190,7397,1046,1,23393,1188,1593,5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,1,4573,2649,1,241,371,15,5094,3946,229,425,5706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,1,1,179,21,587,5946,20848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,1,16749,1,1,1,34157,1,1,1,2230,8033,57582,239,8976,0,0,0,0,0,0,0,0,0,0,0,0
4327,0,2360,840,16,402,9467,1503,502,1330,135,1,20725,14,441,696,1,0,0,0,0,0,0,0,0,0,0
4576,1,1060,25437,70491,3485,108,1146,325,1240,873,508,1,55,1,14,441,696,1,0,0,0,0,0,0,0,0
2297,0,6512,3031,928,4852,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,1,1,1415,325,1725,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,0,38040,8674,48659,7735,6799,9007,1,256,387,1,404,1,27817,14168,14,441,696,1,0,0,0,0,0,0,0
2091,1,23894,10642,21,15001,585,2371,714,38,1242,1330,1,1568,37,12925,0,0,0,0,0,0,0,0,0,0,0
2164,1,41804,1,1,101,4536,3,6,16749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,1,3848,2216,68581,2506,1503,1,13001,1156,25993,5821,1244,7338,276,1,14,441,696,1,0,0,0,0,0,0,0
1117,0,42083,1,2885,985,94171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1,5509,2,6,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,1,1,5116,6867,37480,27,1351,451,19214,1,1503,9420,317,16649,27123,975,317,2216,1,1,0,0,0,0,0,0
2540,0,73788,808,423,50773,43908,1881,1367,1,43908,691,1259,1,116,34360,541,73788,0,0,0,0,0,0,0,0,0
2836,0,743,3752,237,3150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,1,1,5518,17,714,114,38,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,1,73788,233,53,1943,224,3314,905,1125,38878,3084,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,1,1,24,6,11246,1,4852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,0,491,1156,19793,580,15,106,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,0,30261,46229,37058,25437,1859,3227,19941,1552,1,7690,2043,9705,46229,377,7690,0,0,0,0,0,0,0,0,0,0
3733,1,1,151,28,178,300,1,27,276,658,827,114,387,1345,0,0,0,0,0,0,0,0,0,0,0,0
897,1,1,5378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,1,1,11,3076,923,300,38,317,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,0,1576,42083,13792,3201,663,13792,1384,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,0,2765,1,670,2012,2506,87,1853,9409,13961,1,12666,7338,1222,1620,1,64144,1471,2062,1,0,0,0,0,0,0
1417,0,1576,42083,1272,394,5,71316,1204,1503,4346,2447,260,1636,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,0,1,20810,3249,8810,15145,1058,1046,1,1,16153,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0
4072,0,141,400,25314,5410,328,11334,1852,1,1,1244,2523,6845,1,3096,1,14,441,696,1,0,0,0,0,0,0
1519,0,1,795,262,34360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,1,14413,6845,886,1244,5516,1268,1,328,198,39,2301,4078,81,1,14,441,696,1,0,0,0,0,0,0,0
1769,1,1,114,111,4517,1653,1,305,2751,5344,1,1,4422,15,736,0,0,0,0,0,0,0,0,0,0,0
4403,0,48556,1,23393,7906,244,39,248,17,905,9146,1885,14,441,696,1,0,0,0,0,0,0,0,0,0,0
3704,0,2,2903,1,17438,1,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,1,1,22,193,1367,193,1046,2592,193,1725,260,352,1159,325,6,393,577,743,4039,393,1552,1259,541,0,0,0
809,0,677,3752,11170,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,0,42083,1253,183,250,186,415,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,1,1,38965,1251,402,3898,50434,1005,1763,222,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,1,601,3014,6976,53,2964,8996,4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,1,42083,3512,13792,623,142,1,7074,2221,16,11,125,621,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,1,931,1847,1,19240,691,51,88199,485,1887,587,5112,975,691,587,180,1892,0,0,0,0,0,0,0,0,0
1128,1,53431,9,268,134,714,114,1898,3065,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,0,2765,1,1,9,952,5583,8286,1,1,67256,3089,1,140,106,1,36,3249,1,2621,1,0,0,0,0,0
1413,1,1,797,393,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,0,672,340,1,1,5192,3872,1,1,1,49686,1548,1565,7483,11592,54171,1,17340,27118,0,0,0,0,0,0,0
174,1,73786,1439,21418,577,364,423,4693,6144,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,0,77148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,0,5896,17253,1836,4573,17328,1,661,541,71,8668,584,15297,584,3148,0,0,0,0,0,0,0,0,0,0,0
1161,1,397,827,1576,130,153,5,10044,2,175,9077,2652,21772,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,1,1,216,2903,498,5094,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,1,1,17359,2147,3713,245,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,1,16455,3452,574,17745,3297,2,20,2648,300,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,0,9039,1,66,708,5192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,1,53431,431,2017,198,590,3893,56,28441,175,9,79,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,1,1576,20,340,1,515,3076,148,181,7250,3512,30290,9880,2767,208,1055,1,1,0,0,0,0,0,0,0,0
1877,0,42083,188,31,86,2403,71,827,112,224,94171,714,2,923,1,28,39,1,121,0,0,0,0,0,0,0
2227,0,1704,3752,11170,1,1055,7267,1596,19331,1384,38,9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,0,42083,1392,1392,33640,112,63382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,1,1,393,1367,1,1596,1046,1,6144,2733,9618,5457,2292,1367,53,9,0,0,0,0,0,0,0,0,0,0
4292,1,2765,1,51,2859,2132,3122,238,3,2734,1146,399,1,5660,2734,1146,1681,1,0,0,0,0,0,0,0,0
1196,1,54754,1,20455,491,42083,1238,1067,1109,1,1119,18176,7756,28406,0,0,0,0,0,0,0,0,0,0,0,0
1632,0,42083,6040,371,54360,541,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,0,2765,3928,7386,2367,3528,16462,5395,73501,3263,143,3742,1,60,3972,632,141,1124,6160,1,0,0,0,0,0,0
2036,1,1529,4627,353,1318,890,9713,1,24974,16017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,1,42083,240,1096,23,994,4933,4985,5936,23,1318,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,1,1576,49169,84954,55,6067,9088,42083,160,2,26,198,317,986,521,16956,950,950,0,0,0,0,0,0,0,0
4113,1,3058,1,16153,17010,37,28,986,238,1146,1,1,282,1,14,441,696,1,0,0,0,0,0,0,0,0
888,0,42083,60,10388,48,985,746,34360,1119,1222,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,1,33772,9,5094,670,43908,143,3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,0,200,1,66,695,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3358,0,9039,1631,1,1,1,3404,402,3314,1,2017,1467,1,0,0,0,0,0,0,0,0,0,0,0,0,0
817,1,1,2,236,384,2216,9713,1441,5094,1278,1222,959,129,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,0,45,20073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1,33047,797,521,4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1,3587,1454,143,2121,23,3898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,0,42083,865,1,5094,425,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,0,17,541,13074,1,1,12017,1602,124,551,1,36,1,916,42083,53670,2096,95,3,76,5,0,0,0,0,0
990,0,5728,4786,323,417,42083,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,1,1668,2216,1,714,15,1887,1728,2,7,48,7463,34350,1,1,36334,5259,1043,0,0,0,0,0,0,0,0
1181,1,33673,502,3,39,37058,3605,1881,377,300,104,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,71138,375,743,6716,1789,1725,7484,1463,794,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,1,20260,21772,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,1,44615,402,419,2271,1503,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,0,42083,1,1,1,3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,1,6512,1,28,180,541,7363,15,301,3249,393,5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,1,33673,33068,2497,3076,1,1318,1439,2245,48,2543,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,0,1,1,7059,1345,19941,237,143,1,7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,0,50188,13481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,0,2506,2949,1,2203,203,2317,1284,7492,8210,1,15646,14,441,696,1,0,0,0,0,0,0,0,0,0,0
3795,1,1,86,3898,38,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,1,136,42083,9803,353,1576,1,1650,42083,6,216,121,4627,1538,0,0,0,0,0,0,0,0,0,0,0,0
52,1,42083,21772,1700,11948,9,8961,3213,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,1,1,1,4263,1,105,276,2624,5934,114,1763,3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,1,42083,4573,55,498,16956,2081,3512,17010,257,2216,2581,520,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,0,48,491,7484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,1,2765,1,833,3690,313,313,12666,1,29409,12771,4214,1,10088,658,11759,143,5984,1205,1156,1,0,0,0,0,0
4611,0,2980,73611,846,244,1399,8,242,3956,404,20725,1,9492,27817,14,441,696,1,0,0,0,0,0,0,0,0
1033,1,1,36,12951,198,3645,79789,198,1646,3337,198,5480,969,1,0,0,0,0,0,0,0,0,0,0,0,0
2910,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,1,1704,3752,11170,1,44822,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,1,1576,42083,124,79,114,4933,2065,850,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,0,4961,975,690,387,393,3249,178,323,797,323,7690,242,750,851,22640,56519,441,696,1,0,0,0,0,0,0
4281,0,455,6479,1,1,3252,14,441,696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,1,198,1350,12255,7283,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,1,16687,11,994,325,222,9330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3351,1,1576,3496,118,111,5,518,17,111,330,497,518,14733,78,4,322,518,677,10503,1,0,0,0,0,0,0
3954,0,1576,202,262,53431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,0,1576,305,364,2,40,154,143,387,5493,584,541,53431,0,0,0,0,0,0,0,0,0,0,0,0,0
912,0,27,59834,548,541,625,2882,37,125,6,1,552,1,325,656,20892,201,0,0,0,0,0,0,0,0,0
3716,1,4508,1,502,244,11354,1253,1259,323,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,0,2765,1,1483,1035,385,730,9663,9348,3398,3651,1,4872,476,541,54,223,1,0,0,0,0,0,0,0,0
3292,1,1,24,3892,18379,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,0,6512,39,1441,8,552,587,898,552,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,1,1,37,325,72,1,1877,15001,4334,2121,4334,1725,222,5094,198,3761,0,0,0,0,0,0,0,0,0,0
903,1,9,221,1576,712,34360,1,5756,15932,4036,1010,238,21772,49806,0,0,0,0,0,0,0,0,0,0,0,0
2710,1,1,1067,505,2,24,6371,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,0,6512,425,6,552,7948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,1,10093,54360,5,9,60,587,101,8210,1801,3533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1,1,8698,300,20662,175,178,364,300,2216,1875,16749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,1,1,418,1088,193,1272,276,1,39,1463,1568,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,1,875,48,571,619,5094,111,424,8,3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1,182,9,17,198,6923,5371,1463,1766,714,1245,678,1463,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,1,1,60,1881,27,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,0,258,886,4285,623,91395,328,1878,12220,36816,678,2216,1503,1,14,441,696,1,0,0,0,0,0,0,0,0
2138,1,6512,16749,695,552,691,224,1510,552,5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,1,13579,1,1,86,2613,3893,1447,1,506,695,1067,1,47,3730,1,1,696,86,2613,5946,1,0,0,0,0
4338,1,38040,19847,2287,585,1643,9315,1392,1,203,2302,6177,73611,14,441,696,1,0,0,0,0,0,0,0,0,0
1146,0,1,87683,5094,3908,515,895,13346,1954,1188,8,3,17,1544,515,895,66,7267,0,0,0,0,0,0,0,0
1617,1,9696,1631,11,114,146,22,5480,1391,584,5,88153,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,1,58876,11170,1808,2303,9035,4792,5244,7059,4738,143,38,3150,2903,0,0,0,0,0,0,0,0,0,0,0
2992,1,21772,495,596,1690,3760,2172,509,672,2671,5321,31287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1,375,16201,4066,8019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,0,14142,375,541,3150,300,13668,179,905,421,2020,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,1,1,230,5463,15,966,21,182,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085,0,2765,1,51,1,1157,7674,5613,481,876,195,1,9343,1,0,0,0,0,0,0,0,0,0,0,0,0
801,1,4573,345,76254,2599,26,1252,26,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,1,97810,127,4953,730,3713,37,714,143,38,744,1454,7415,143,1046,5706,744,3,5320,0,0,0,0,0,0,0
2131,1,1,797,1477,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,0,13579,1128,3076,10,27,216,6,2121,4334,1028,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,1,1576,146,11789,316,21,42083,906,21,42083,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,1,24,1169,84444,1,1088,10088,498,14005,615,2546,10088,498,0,0,0,0,0,0,0,0,0,0,0,0
1393,1,141,382,19,33673,143,193,323,5583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
